Buchungskreis;Hauptbuchkonto;Geschäftsjahr;Buchungsperiode;Belegart;Belegnummer;Buchungsdatum;Belegdatum;Text;Soll/Haben-Kennz.;Buchungsschlüssel;Betrag in Hauswährung;Kostenstelle;Auftrag;PSP-Element;Einkaufsbeleg;Steuerkennzeichen;Geschäftsbereich;Ausgleichsbeleg;Konto Gegenbuchung;Material
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            800 ST ;";S;81;329,45;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992             50 ST ;";S;81;20,59;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.300 ST ;";S;81;535,35;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992             50 ST ;";S;81;20,59;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.000 ST ;";S;81;411,81;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.000 ST ;";S;81;411,81;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992             50 ST ;";S;81;20,59;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992             50 ST ;";S;81;20,59;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            750 ST ;";S;81;308,86;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            750 ST ;";S;81;308,86;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.200 ST ;";S;81;494,17;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            550 ST ;";S;81;226,49;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            750 ST ;";S;81;308,86;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.200 ST ;";S;81;494,17;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            650 ST ;";S;81;267,67;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            450 ST ;";S;81;185,31;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.150 ST ;";S;81;473,58;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992             50 ST ;";S;81;20,59;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.200 ST ;";S;81;494,17;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            550 ST ;";S;81;226,49;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            800 ST ;";S;81;329,45;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.500 ST ;";S;81;617,71;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            800 ST ;";S;81;329,45;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            900 ST ;";S;81;370,63;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            800 ST ;";S;81;329,45;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            750 ST ;";S;81;308,86;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            650 ST ;";S;81;267,68;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.500 ST ;";S;81;617,71;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.300 ST ;";S;81;535,35;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.300 ST ;";S;81;535,35;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            550 ST ;";S;81;226,49;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.000 ST ;";S;81;411,81;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            400 ST ;";S;81;164,72;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992          1.500 ST ;";S;81;617,71;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            700 ST ;";S;81;288,27;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            900 ST ;";S;81;370,63;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            250 ST ;";S;81;102,95;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            200 ST ;";S;81;82,36;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            300 ST ;";S;81;123,54;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            600 ST ;";S;81;247,08;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            750 ST ;";S;81;308,86;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            350 ST ;";S;81;144,13;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            900 ST ;";S;81;370,63;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            500 ST ;";S;81;205,90;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            800 ST ;";S;81;329,45;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            150 ST ;";S;81;61,77;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002111;24.02.2025;24.02.2025;"992            100 ST ;";S;81;41,18;10071000;;;;;;;759004;Y-6523RM
001;7108000;2025;2;WA;270002112;24.02.2025;24.02.2025;"KST              5 ST ;Malstifte - Regionales Mark";S;81;3,95;10082000;;;;;;;759004;Y-6581RM
001;7108000;2025;2;WA;270002113;24.02.2025;24.02.2025;Muster 0710;S;81;7,90;10071000;;;;;;;759004;Y-6581RM
001;7108000;2025;2;WA;270002114;24.02.2025;24.02.2025;Muster 0820;S;81;1,90;10082000;;;;;;;759004;Y-6515RM
001;7108000;2025;2;WA;270002115;24.02.2025;24.02.2025;Muster 0710;S;81;3,80;10071000;;;;;;;759004;Y-6515RM
001;7108000;2025;2;WA;270002132;24.02.2025;24.02.2025;"KST             20 ST ;";S;81;77,89;31040000;;;;;;;759004;Y-6517RM
001;7108000;2025;2;WA;270002132;24.02.2025;24.02.2025;"KST             10 ST ;";S;81;24,34;31040000;;;;;;;759004;Y-6520RM
001;7108000;2025;2;WA;270002133;24.02.2025;24.02.2025;"KST             50 ST ;";S;81;77,00;32070100;;;;;;;759004;Y-6673RM
